date,price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,lstm_feat_0,lstm_feat_1,lstm_feat_2,lstm_feat_3,lstm_feat_4,lstm_feat_5,lstm_feat_6,lstm_feat_7,lstm_feat_8,lstm_feat_9,lstm_feat_10,lstm_feat_11,lstm_feat_12,lstm_feat_13,lstm_feat_14,lstm_feat_15
1997-02,68.4,1.2238095238095237,8.132142857142858,68.1,67.6,67.4,85.8,85.7,70.6,3.216374269005831,0.0,0.0,0.27503335,0.0,0.42040387,0.39555898,0.0,0.31463474,0.0,0.0,0.22282493,0.0,0.18431947,0.0,0.14393978,0.0
1997-03,70.6,1.0161290322580645,14.363440860215054,68.4,68.1,67.6,75.3,86.9,70.8,0.28328611898017403,0.0,0.0,0.18274753,0.0,0.33844146,0.309774,0.0,0.24495707,0.0,0.0,0.15081213,0.0,0.16475314,0.0,0.14646383,0.0
1997-04,70.8,3.232222222222222,17.647777777777776,70.6,68.4,68.1,71.1,95.3,68.8,-2.824858757062147,0.0,0.0,0.14014298,0.0,0.3198541,0.25769132,0.0,0.21311846,0.0,0.0,0.1193688,0.0,0.15296832,0.0,0.1290705,0.0
1997-05,68.8,2.3806451612903228,25.017204301075267,70.8,70.6,68.4,67.4,100.0,65.2,-5.232558139534875,0.0,0.0,0.1642658,0.0,0.38035938,0.26296717,0.0,0.23759606,0.0,0.0,0.15197983,0.0,0.14964809,0.0,0.083343245,0.0
1997-06,65.2,3.5188888888888887,28.612222222222222,68.8,70.8,70.6,67.6,94.3,62.4,-4.294478527607368,0.0,0.0,0.23463945,0.0,0.4921481,0.30843377,0.0,0.2955286,0.0,0.0,0.22311866,0.0,0.1575754,0.0,0.0333526,0.0
1997-07,62.4,5.453763440860215,28.353763440860217,65.2,68.8,70.8,68.1,91.1,65.7,5.288461538461545,0.0,0.0,0.32824802,0.0,0.62388504,0.37530145,0.0,0.3646298,0.0,0.0,0.30619958,0.0,0.17692527,0.0,0.00021868572,0.0
1997-08,65.7,4.963440860215054,26.670967741935485,62.4,65.2,68.8,68.4,85.8,65.1,-0.913242009132433,0.0,0.0,0.4334864,0.0,0.7524853,0.46179557,0.0,0.4427824,0.0,0.0,0.394818,0.0,0.20066041,0.0,0.0,0.0
1997-09,65.1,2.328888888888889,23.892222222222223,65.7,62.4,65.2,70.6,75.3,65.6,0.7680491551459294,0.0,0.0,0.504476,0.0,0.8165446,0.52502716,0.0,0.4888908,0.0,0.0,0.4415402,0.0,0.2208976,0.0,0.00078504905,0.0
1997-10,65.6,2.5150537634408603,18.14301075268817,65.1,65.7,62.4,70.8,71.1,64.2,-2.134146341463402,0.0,0.0,0.52044433,0.0,0.79772073,0.5421208,0.0,0.4849571,0.0,0.0,0.4313685,0.0,0.23421079,0.0,0.051054,0.0
1997-11,64.2,1.4855555555555555,11.41,65.6,65.1,65.7,68.8,67.4,63.4,-1.2461059190031218,0.0,0.0,0.48037478,0.0,0.70701146,0.51591384,0.0,0.44058168,0.0,0.0,0.37525573,0.0,0.23588939,0.0,0.11097067,0.0
1997-12,63.4,1.524731182795699,5.431182795698924,64.2,65.6,65.1,65.2,67.6,62.7,-1.104100946372233,0.0,0.0,0.3765502,0.0,0.55511266,0.43547267,0.0,0.34974438,0.0,0.0,0.27111626,0.0,0.2246602,0.0,0.1708259,0.0
1998-01,62.7,0.6021505376344086,6.49247311827957,63.4,64.2,65.6,62.4,68.1,62.7,0.0,0.0,0.0,0.25190505,0.0,0.40393728,0.33646768,0.0,0.25220305,0.0,0.0,0.16188332,0.0,0.20373411,0.0,0.20838515,0.0
1998-02,62.7,2.011904761904762,10.275,62.7,63.4,64.2,65.7,68.4,63.2,0.7974481658692184,0.0,0.0,0.1531477,0.0,0.30140755,0.25490034,0.0,0.18121369,0.0,0.0,0.08163626,0.0,0.18297495,0.0,0.22125155,0.0
1998-03,63.2,3.567741935483871,10.78494623655914,62.7,62.7,63.4,65.1,70.6,60.8,-3.797468354430389,0.0,0.0,0.08625004,0.0,0.24366179,0.19361949,0.0,0.13509914,0.0,0.0,0.028289892,0.0,0.16712761,0.0,0.21962373,0.0
1998-04,60.8,2.5833333333333335,21.317777777777778,63.2,62.7,62.7,65.6,70.8,60.2,-0.9868421052631486,0.0,0.0,0.07130928,0.0,0.25449023,0.17279243,0.0,0.13109967,0.0,0.0,0.024720075,0.0,0.15833461,0.0,0.1940932,0.0
