transformer_feat_0,transformer_feat_1,transformer_feat_2,transformer_feat_3,transformer_feat_4,transformer_feat_5,transformer_feat_6,transformer_feat_7,transformer_feat_8,transformer_feat_9,transformer_feat_10,transformer_feat_11,transformer_feat_12,transformer_feat_13,transformer_feat_14,transformer_feat_15,date,target_pct_change
0.0,0.0,0.5876416,0.0,0.13039112,0.0,0.02299346,0.0,0.26471937,0.021195456,0.01708904,0.07619615,0.8308806,0.0,0.0,0.10874689,2010-12,3.722261989978538
0.0,0.0,0.5472121,0.0,0.24383064,0.0,0.13497955,0.0,0.18121915,0.110298134,0.08204226,0.15842034,0.7632631,0.0,0.0,0.24362433,2011-01,4.485852311939268
0.0,0.0,0.51595694,0.0,0.33032352,0.0,0.22049487,0.0,0.11733448,0.17838407,0.13170756,0.22112286,0.71108747,0.0,0.0,0.3465119,2011-02,-3.896961690885077
0.0,0.046461456,0.4275953,0.0,0.393757,0.0,0.30312034,0.0,0.0370703,0.25101045,0.18965125,0.26864374,0.57831186,0.0,0.0,0.42946452,2011-03,4.261168384879718
0.0,0.14693268,0.37524158,0.0,0.47046146,0.0,0.38645294,0.0,0.0,0.31993407,0.2417972,0.32482818,0.49646112,0.0,0.0,0.52353007,2011-04,-0.5273566249175893
0.0,0.28563082,0.30275187,0.0,0.57607377,0.0,0.5013146,0.0,0.0,0.4149736,0.31372896,0.40219635,0.38317752,0.0,0.0,0.65309274,2011-05,-2.51822398939696
0.03792501,0.3601572,0.25896442,0.0,0.62665373,0.0,0.5590839,0.0,0.0,0.46363547,0.35116142,0.43946242,0.31582344,0.0,0.0,0.716182,2011-06,-4.486743711760703
0.118590005,0.46681845,0.21136133,0.0,0.7182561,0.0,0.6540628,0.0,0.0,0.5407722,0.4085295,0.50620914,0.23962176,0.0,0.0,0.8268085,2011-07,3.131672597864773
0.14336121,0.49244502,0.19206558,0.0,0.7302424,0.0,0.6704663,0.0,0.0,0.5553969,0.42033306,0.51524967,0.21077907,0.0,0.0,0.8427808,2011-08,-3.036576949620432
0.20771793,0.5673195,0.14737801,0.0,0.7801715,0.0,0.7279375,0.0,0.0,0.6039401,0.4577652,0.55207044,0.14217792,0.0,0.0,0.9052259,2011-09,-5.266903914590752
0.19806889,0.5606771,0.15708593,0.0,0.78306705,0.0,0.72752845,0.0,0.0,0.6024902,0.45589134,0.5539173,0.15596302,0.0,0.0,0.90743846,2011-10,-1.6528925619834625
0.19317415,0.5598129,0.16365461,0.0,0.7902102,0.0,0.7318072,0.0,0.0,0.60494024,0.4569841,0.5588811,0.16486876,0.0,0.0,0.9148876,2011-11,-4.965622612681436
0.2254535,0.58610463,0.13384962,0.0,0.7897436,0.0,0.74046487,0.0,0.0,0.6149669,0.4665728,0.559246,0.121861085,0.0,0.0,0.9177657,2011-12,2.250803858520898
0.18729842,0.55725545,0.17054227,0.0,0.79534215,0.0,0.73422146,0.0,0.0,0.6059485,0.45705616,0.56239635,0.17439872,0.0,0.0,0.919991,2012-01,3.06603773584905
0.16480835,0.5392222,0.19149545,0.0,0.7963129,0.0,0.72869986,0.0,0.0,0.59932506,0.45060784,0.5626004,0.20458135,0.0,0.0,0.9187057,2012-02,-0.3813882532418002
0.105682105,0.48098513,0.23947573,0.0,0.77434117,0.0,0.6947947,0.0,0.0,0.5681443,0.4248243,0.5457328,0.27566376,0.0,0.0,0.887983,2012-03,-1.1485451761102603
0.05621535,0.4483128,0.29015023,0.0,0.7923117,0.0,0.69516957,0.0,0.0,0.56246614,0.41634375,0.55741936,0.34738824,0.0,0.0,0.902812,2012-04,-2.1688613477924066
0.0,0.34485582,0.34976274,0.0,0.720601,0.0,0.61401695,0.0,0.0,0.4943307,0.36408478,0.5046426,0.4393164,0.0,0.0,0.8136487,2012-05,-0.7917656373713382
0.0,0.30432588,0.3735784,0.0,0.6930973,0.0,0.5826022,0.0,0.0,0.46786803,0.3437284,0.4843785,0.47594926,0.0,0.0,0.7793422,2012-06,14.844373503591388
0.0,0.2533749,0.37570563,0.0,0.62305236,0.0,0.5204024,0.0,0.0,0.42076933,0.31113178,0.4341436,0.48471916,0.0,0.0,0.69867575,2012-07,2.223766504517018
0.0,0.23364884,0.38129854,0.0,0.6020164,0.0,0.5002153,0.0,0.0,0.40490672,0.2997131,0.41894093,0.49450782,0.0,0.0,0.6738825,2012-08,-0.2039428959891114
0.0,0.22106346,0.3956299,0.0,0.60232174,0.0,0.49612352,0.0,0.0,0.4001391,0.29513937,0.4188235,0.51518095,0.0,0.0,0.6725916,2012-09,-0.2043596730245309
0.0,0.1971671,0.41313338,0.0,0.59052044,0.0,0.48042786,0.0,0.0,0.3862584,0.2840094,0.40995762,0.54142016,0.0,0.0,0.657037,2012-10,1.3651877133105803
0.0,0.24323995,0.38915914,0.0,0.6257373,0.0,0.5186688,0.0,0.0,0.4178811,0.30793035,0.43575162,0.50393087,0.0,0.0,0.7002175,2012-11,-1.41414141414141
0.0,0.30045468,0.3448338,0.0,0.65091044,0.0,0.5542752,0.0,0.0,0.44991344,0.3339697,0.45482728,0.43786663,0.0,0.0,0.73419726,2012-12,-0.8196721311475527
0.0073396713,0.34698862,0.2949116,0.0,0.65369356,0.0,0.57190895,0.0,0.0,0.469067,0.35165378,0.45799237,0.36554044,0.0,0.0,0.74311066,2013-01,-1.9972451790633452
0.023810104,0.35985917,0.2793463,0.0,0.6522217,0.0,0.57535106,0.0,0.0,0.47349042,0.3561022,0.45730284,0.34317997,0.0,0.0,0.74320364,2013-02,-1.6865776528461038
0.0071949437,0.34349912,0.2928327,0.0,0.6460592,0.0,0.5658327,0.0,0.0,0.46473494,0.34886095,0.45257136,0.36315897,0.0,0.0,0.7345834,2013-03,-3.5739814152966405
0.023866735,0.36060154,0.27975085,0.0,0.65379786,0.0,0.57661307,0.0,0.0,0.47439343,0.3566868,0.4584228,0.34363618,0.0,0.0,0.744967,2013-04,1.111934766493699
0.052961867,0.37999025,0.250058,0.0,0.6436167,0.0,0.57669985,0.0,0.0,0.47795132,0.36181492,0.45182475,0.30158055,0.0,0.0,0.7366783,2013-05,-1.9061583577712569
0.09627668,0.43332914,0.22191411,0.0,0.6838917,0.0,0.6206543,0.0,0.0,0.51436794,0.38941038,0.48134068,0.25765786,0.0,0.0,0.786144,2013-06,-5.530642750373696
0.13555336,0.47661474,0.1930599,0.0,0.70890486,0.0,0.65141326,0.0,0.0,0.5409293,0.41028938,0.4999387,0.21395075,0.0,0.0,0.81816804,2013-07,-5.696202531645572
0.15034066,0.50113183,0.18759112,0.0,0.73694074,0.0,0.6777138,0.0,0.0,0.56138194,0.4248548,0.5201537,0.20377201,0.0,0.0,0.8509841,2013-08,-2.097315436241611
0.1026932,0.44509104,0.22027831,0.0,0.69860154,0.0,0.6340783,0.0,0.0,0.5246713,0.39664677,0.4919183,0.25409892,0.0,0.0,0.8032206,2013-09,1.713796058269066
0.072013505,0.40702567,0.24002504,0.0,0.6694279,0.0,0.60243404,0.0,0.0,0.4985143,0.37686807,0.470553,0.284991,0.0,0.0,0.76746285,2013-10,-0.5897219882055627
0.013697296,0.34609658,0.28505778,0.0,0.6398529,0.0,0.5627442,0.0,0.0,0.46332324,0.3485914,0.44830704,0.35243496,0.0,0.0,0.728348,2013-11,-0.0847457627118595
0.0,0.30031806,0.33182377,0.0,0.6341233,0.0,0.54348147,0.0,0.0,0.44331387,0.33060354,0.44310498,0.42044252,0.0,0.0,0.7164131,2013-12,-0.763358778625959
0.0,0.28358632,0.3492954,0.0,0.6325124,0.0,0.53675044,0.0,0.0,0.43618903,0.32412452,0.44154096,0.4458068,0.0,0.0,0.7125624,2014-01,2.30769230769231
0.0,0.25251034,0.36935362,0.0,0.61371684,0.0,0.51413125,0.0,0.0,0.41679302,0.30896938,0.427604,0.47630465,0.0,0.0,0.6886846,2014-02,4.7619047619047645
0.0,0.2398752,0.36585382,0.0,0.59121054,0.0,0.49541843,0.0,0.0,0.40311038,0.2998712,0.4115612,0.47308087,0.0,0.0,0.66324466,2014-03,0.0797448165869173
0.0,0.1646212,0.43724835,0.0,0.57479954,0.0,0.4592764,0.0,0.0,0.36749077,0.26892024,0.39812845,0.57752687,0.0,0.0,0.6362248,2014-04,-0.2390438247011929
0.0,0.13633321,0.44037214,0.0,0.5383882,0.0,0.4263292,0.0,0.0,0.3423077,0.25131205,0.37196752,0.58500016,0.0,0.0,0.59406096,2014-05,-5.1916932907348246
0.0,0.12547474,0.43999165,0.0,0.5223971,0.0,0.41239265,0.0,0.0,0.33185554,0.24415508,0.36051938,0.5857514,0.0,0.0,0.5757442,2014-06,-5.475989890480202
0.0,0.12969004,0.42987177,0.0,0.5155104,0.0,0.40941972,0.0,0.0,0.33080667,0.24434683,0.35582274,0.57169604,0.0,0.0,0.56899625,2014-07,-1.6042780748663077
0.0,0.119891725,0.43227962,0.0,0.50458926,0.0,0.3990901,0.0,0.0,0.3227433,0.23858169,0.34794167,0.57606196,0.0,0.0,0.55618125,2014-08,-2.717391304347826
0.0,0.10415513,0.4403412,0.0,0.49239862,0.0,0.38592485,0.0,0.0,0.3118791,0.23037928,0.33901837,0.5886965,0.0,0.0,0.54126114,2014-09,0.7448789571694573
0.0,0.09108068,0.43455526,0.0,0.46634933,0.0,0.36479405,0.0,0.0003996417,0.296644,0.22041973,0.32049042,0.5824589,0.0,0.0,0.512015,2014-10,1.0166358595194032
0.0,0.056575764,0.44919777,0.0,0.43575048,0.0,0.3334503,0.0,0.024830911,0.27131385,0.2016704,0.29822403,0.6060954,0.0,0.0,0.47520548,2014-11,1.4638609332113528
0.0,0.052834556,0.4617022,0.0,0.44635528,0.0,0.33896503,0.0,0.025339056,0.27399665,0.20238769,0.30552855,0.62329215,0.0,0.0,0.48594922,2014-12,-4.508566275924256
0.0,0.048266858,0.46890357,0.0,0.44901672,0.0,0.3391129,0.0,0.027541146,0.273261,0.20123148,0.30726653,0.63347626,0.0,0.0,0.4881802,2015-01,-4.060434372049113
0.0,0.030544229,0.4906566,0.0,0.45145115,0.0,0.33463416,0.0,0.037298713,0.26732898,0.19518664,0.30850047,0.6646949,0.0,0.0,0.48848373,2015-02,-2.0669291338582623
0.0,0.007815108,0.49418637,0.0,0.42349556,0.0,0.30899402,0.0,0.054591324,0.24760176,0.1812956,0.2883882,0.6720666,0.0,0.0,0.45598197,2015-03,-1.30653266331658
0.0,0.0,0.54134107,0.0,0.3177627,0.0,0.20173424,0.0,0.13725494,0.16126792,0.11764023,0.21152797,0.74877,0.0,0.0,0.32918268,2015-04,-2.545824847250509
0.0,0.0,0.5391724,0.0,0.26237476,0.0,0.15372133,0.0,0.16683882,0.12536003,0.09313065,0.17189527,0.7501434,0.0,0.0,0.26583683,2015-05,1.044932079414838
0.0,0.0,0.5514181,0.0,0.2248801,0.0,0.11704698,0.0,0.19386733,0.09629677,0.07202937,0.1447443,0.7708791,0.0,0.0,0.22138433,2015-06,2.275077559462257
0.0,0.0,0.56597584,0.0,0.22537544,0.0,0.11305328,0.0,0.20102566,0.09157638,0.06746769,0.14475766,0.7918638,0.0,0.0,0.22028562,2015-07,-7.077856420626895
0.0,0.0,0.57332253,0.0,0.23038064,0.0,0.11521655,0.0,0.20200321,0.09234163,0.067331046,0.14817144,0.80206704,0.0,0.0,0.22519097,2015-08,-1.5233949945593095
0.0,0.0,0.5768117,0.0,0.18180554,0.0,0.0714692,0.0,0.23070064,0.05898097,0.044063494,0.11328704,0.8110574,0.0,0.0,0.16901931,2015-09,1.3259668508287323
0.0,0.0,0.58264434,0.0,0.20216587,0.0,0.08758651,0.0,0.22239679,0.07043437,0.05141712,0.12773773,0.817825,0.0,0.0,0.19172814,2015-10,-1.3086150490730677
0.0,0.0,0.55680096,0.0,0.13814028,0.0,0.039185874,0.0,0.24467918,0.03701914,0.030759484,0.082471736,0.78570896,0.0,0.0,0.12117658,2015-11,-1.2154696132596623
0.0,0.0,0.57972234,0.0,0.13989581,0.0,0.033755086,0.0,0.25540945,0.030232579,0.024021387,0.083191805,0.8186702,0.0,0.0,0.12056682,2015-12,-2.013422818791959
0.0,0.0,0.648136,0.0,0.06193725,0.0,0.0,0.0,0.33353725,0.0,0.0,0.025732156,0.9238175,0.0,0.0,0.023221932,2016-01,-0.3424657534246543
0.0,0.0,0.6726324,0.008170165,0.03625878,0.0,0.0,0.0,0.36027318,0.0,0.0,0.006759887,0.9612851,0.0,0.0,0.0,2016-02,-0.9163802978235936
0.0,0.0,0.70331293,0.06471073,0.0,0.0,0.0,0.0,0.41648662,0.0,0.0,0.0,1.0115476,0.0,0.0,0.0,2016-03,2.196531791907521
0.0,0.0,0.69104725,0.08083054,0.0,0.0,0.0,0.0,0.42413497,0.0,0.0,0.0,0.9958751,0.0,0.0,0.0,2016-04,3.054298642533924
0.0,0.0,0.67775595,0.092538275,0.0,0.0,0.0,0.0,0.42794245,0.0,0.0,0.0,0.97823447,0.0,0.0,0.0,2016-05,3.293084522502744
0.0,0.0,0.69101644,0.100011416,0.0,0.0,0.0,0.0,0.43904278,0.0,0.0,0.0,0.9980214,0.0,0.0,0.0,2016-06,-3.9319872476089146
0.0,0.0,0.6840804,0.09814774,0.0,0.0,0.0,0.0,0.43482754,0.0,0.0,0.0,0.9879052,0.0,0.0,0.0,2016-07,-1.2168141592920447
0.0,0.0,0.68084687,0.106227465,0.0,0.0,0.0,0.0,0.4398231,0.0,0.0,0.0,0.9842107,0.0,0.0,0.0,2016-08,-3.3594624860022395
0.0,0.0,0.6740742,0.102255516,0.0,0.0,0.0,0.0,0.43403307,0.0,0.0,0.0,0.97408706,0.0,0.0,0.0,2016-09,0.4634994206257308
0.0,0.0,0.66959393,0.10364757,0.0,0.0,0.0,0.0,0.4333295,0.0,0.0,0.0,0.967849,0.0,0.0,0.0,2016-10,-0.8073817762399109
0.0,0.0,0.68559533,0.10501645,0.0,0.0,0.0,0.0,0.44077444,0.0,0.0,0.0,0.99085253,0.0,0.0,0.0,2016-11,0.1162790697674352
0.0,0.0,0.66231257,0.12837896,0.0,0.0,0.0,0.0,0.44966385,0.0,0.0,0.0,0.9602766,0.0,0.0,0.0,2016-12,3.019744483159128
0.0,0.0,0.68758756,0.13511577,0.0,0.0,0.0,0.0,0.46498176,0.0,0.0,0.0,0.997134,0.0,0.0,0.0,2017-01,1.4656144306651604
0.0,0.0,0.68829155,0.14260471,0.0,0.0,0.0,0.0,0.4710879,0.0,0.0,0.0,0.9989944,0.0,0.0,0.0,2017-02,-2.333333333333327
0.0,0.0,0.67566645,0.12990057,0.0,0.0,0.0,0.0,0.45617187,0.0,0.0,0.0,0.9795172,0.0,0.0,0.0,2017-03,-1.1376564277588168
0.0,0.0,0.6636188,0.114230864,0.0,0.0,0.0,0.0,0.43917942,0.0,0.0,0.0,0.96052605,0.0,0.0,0.0,2017-04,1.6110471806674238
0.0,0.0,0.6522338,0.12369361,0.0,0.0,0.0,0.0,0.44200063,0.0,0.0,0.0,0.9453509,0.0,0.0,0.0,2017-05,4.64326160815403
0.0,0.0,0.66000366,0.121604584,0.0,0.0,0.0,0.0,0.44347364,0.0,0.0,0.0,0.9562062,0.0,0.0,0.0,2017-06,4.87012987012987
0.0,0.0,0.66365904,0.13595778,0.0,0.0,0.0,0.0,0.4560959,0.0,0.0,0.0,0.96306443,0.0,0.0,0.0,2017-07,-4.747162022703827
0.0,0.0,0.6768831,0.1294612,0.0,0.0,0.0,0.0,0.45631528,0.0,0.0,0.0,0.9812044,0.0,0.0,0.0,2017-08,-0.2166847237269803
0.0,0.0,0.6613803,0.11867165,0.0,0.0,0.0,0.0,0.44174114,0.0,0.0,0.0,0.9578369,0.0,0.0,0.0,2017-09,-0.3257328990227982
0.0,0.0,0.66659737,0.11545769,0.0,0.0,0.0,0.0,0.44132128,0.0,0.0,0.0,0.9649189,0.0,0.0,0.0,2017-10,0.326797385620912
0.0,0.0,0.6636211,0.10033586,0.0,0.0,0.0,0.0,0.42837197,0.0,0.0,0.0,0.9589427,0.0,0.0,0.0,2017-11,0.3257328990228136
0.0,0.0,0.66363215,0.11090424,0.0,0.0,0.0,0.0,0.43659705,0.0,0.0,0.0,0.96016526,0.0,0.0,0.0,2017-12,3.0303030303030267
0.0,0.0,0.6742733,0.100607194,0.0,0.0,0.0,0.0,0.43283036,0.0,0.0,0.0,0.97418326,0.0,0.0,0.0,2018-01,3.3613445378151288
0.0,0.0,0.7060819,0.09512433,0.0,0.0,0.0,0.0,0.44124827,0.0,0.0,0.0,1.0189742,0.0,0.0,0.0,2018-02,3.4552845528455194
0.0,0.0,0.67371404,0.053167835,0.0,0.0,0.0,0.0,0.3957062,0.0,0.0,0.0,0.9679677,0.0,0.0,0.0,2018-03,2.161100196463657
0.0,0.0,0.64338225,0.00640855,0.03282757,0.0,0.0,0.0,0.3472401,0.0,0.0,0.004987542,0.91931975,0.0,0.0,0.0,2018-04,1.4423076923076923
0.0,0.0,0.62581867,0.0,0.053003304,0.0,0.0,0.0,0.32709303,0.0,0.0,0.019854767,0.8923125,0.0,0.0,0.015520448,2018-05,-4.4549763033175385
0.0,0.0,0.6290263,0.0,0.057119295,0.0,0.0,0.0,0.32645005,0.0,0.0,0.022728536,0.8966104,0.0,0.0,0.01987891,2018-06,-2.083333333333328
0.0,0.0,0.6324942,0.0,0.069046125,0.0,0.0,0.0,0.32161185,0.0,0.0,0.031192355,0.90064865,0.0,0.0,0.033175625,2018-07,4.863221884498477
0.0,0.0,0.64817125,0.0,0.068627045,0.0,0.0,0.0,0.32984835,0.0,0.0,0.03052435,0.92332417,0.0,0.0,0.030898847,2018-08,-3.091787439613529
0.0,0.0,0.6437035,0.0,0.0913806,0.0,0.0,0.0,0.31495923,0.0,0.0,0.04693131,0.91502094,0.0,0.0,0.057535373,2018-09,0.5982053838484632
0.0,0.0,0.6556465,0.0,0.095151,0.0,0.0,0.0,0.3189678,0.0,0.0,0.049352583,0.9319628,0.0,0.0,0.06049639,2018-10,-1.2884043607532325
0.0,0.0,0.6409787,0.0,0.119152725,0.0,0.0,0.0,0.29817918,0.0,0.0,0.06689312,0.90882653,0.0,0.0,0.0897343,2018-11,1.5060240963855422
0.0,0.0,0.64224875,0.0,0.15305682,0.0,0.026297797,0.0,0.280041,0.017261304,0.009453118,0.09115464,0.90790296,0.0,0.0,0.1285162,2018-12,0.6923837784371938
0.0,0.0,0.6361769,0.0,0.18463768,0.0,0.055897024,0.0,0.25944152,0.040269345,0.025831327,0.11392357,0.89656484,0.0,0.0,0.16547151,2019-01,-1.0805500982318217
0.0,0.0,0.6051795,0.0,0.20415178,0.0,0.08247574,0.0,0.23280218,0.06393433,0.044910923,0.12863205,0.8502098,0.0,0.0,0.19142725,2019-02,-3.177755710029794
0.0,0.0,0.5818584,0.0,0.19359891,0.0,0.080297306,0.0,0.22674263,0.06503666,0.0477743,0.12161826,0.8173869,0.0,0.0,0.18198189,2019-03,-2.97435897435898
0.0,0.0,0.55379415,0.0,0.1462687,0.0,0.047243573,0.0,0.23863992,0.043441802,0.035449855,0.08836598,0.7807051,0.0,0.0,0.13085367,2019-04,-0.2114164904862459
0.0,0.0,0.57110304,0.0,0.14461072,0.0,0.04052066,0.0,0.24839607,0.036342196,0.029002912,0.08677206,0.8058382,0.0,0.0,0.12696755,2019-05,5.0847457627118615
0.0,0.0,0.57660425,0.0,0.13073854,0.0,0.02665668,0.0,0.25889155,0.025252894,0.02087672,0.076704055,0.8149117,0.0,0.0,0.11040994,2019-06,-1.6129032258064602
0.0,0.0,0.6003432,0.0,0.14409725,0.0,0.03117355,0.0,0.26360986,0.025862694,0.01915355,0.0857183,0.8481101,0.0,0.0,0.123028904,2019-07,-5.122950819672131
0.0,0.0,0.5774911,0.0,0.16066626,0.0,0.052686162,0.0,0.2427611,0.04475382,0.034213588,0.098125555,0.81375825,0.0,0.0,0.1446702,2019-08,-0.8639308855291546
0.0,0.0,0.594071,0.0,0.12504373,0.0,0.016338345,0.0,0.27096513,0.015426658,0.012539618,0.072214164,0.8406012,0.0,0.0,0.101870835,2019-09,4.575163398692814
0.0,0.0,0.57164055,0.0,0.13244891,0.0,0.029669836,0.0,0.25540954,0.028106235,0.023287833,0.078045994,0.8076039,0.0,0.0,0.11294227,2019-10,-0.4166666666666725
0.0,0.0,0.5773515,0.0,0.10367287,0.0,0.0026451424,0.0,0.27427047,0.0070796534,0.008305766,0.057294875,0.81819254,0.0,0.0,0.07924864,2019-11,1.8828451882845307
0.0,0.0,0.60177904,0.0,0.08312387,0.0,0.0,0.0,0.29812896,0.0,0.0,0.04199914,0.8551434,0.0,0.0,0.05285718,2019-12,3.388090349075972
0.0,0.0,0.62981147,0.0,0.04618945,0.0,0.0,0.0,0.33290723,0.0,0.0,0.014879236,0.8986333,0.0,0.0,0.007239772,2020-01,-1.0923535253227492
0.0,0.0,0.6745153,0.0,0.08630289,0.0,0.0,0.0,0.33350453,0.0,0.0,0.042570617,0.95993376,0.0,0.0,0.048176166,2020-02,-1.6064257028112392
0.0,0.0,0.69264287,0.0,0.058197618,0.0,0.0,0.0,0.35833332,0.0,0.0,0.02200883,0.98840034,0.0,0.0,0.01383055,2020-03,1.632653061224484
0.0,0.0,0.6724986,0.0,0.07685503,0.0,0.0,0.0,0.33771002,0.0,0.0,0.03584886,0.9577896,0.0,0.0,0.037559494,2020-04,-1.6064257028112392
0.0,0.0,0.6618054,0.0,0.0705841,0.0,0.0,0.0,0.3357251,0.0,0.0,0.031606663,0.942856,0.0,0.0,0.031584226,2020-05,-0.7142857142857172
0.0,0.0,0.66258097,0.0,0.085867934,0.0,0.0,0.0,0.3276522,0.0,0.0,0.042538956,0.942733,0.0,0.0,0.049043734,2020-06,0.0
0.0,0.0,0.67661935,0.0,0.074449874,0.0,0.0,0.0,0.34114662,0.0,0.0,0.034028962,0.9639365,0.0,0.0,0.034326084,2020-07,1.9527235354573544
0.0,0.0,0.6776986,0.0,0.07924188,0.0,0.0,0.0,0.3390424,0.0,0.0,0.037436984,0.9651055,0.0,0.0,0.039704442,2020-08,5.141129032258059
0.0,0.0,0.6525702,0.0,0.09493851,0.0,0.0,0.0,0.31751484,0.0,0.0,0.04927248,0.92753714,0.0,0.0,0.06060479,2020-09,7.478427612655798
0.0,0.0,0.64283055,0.0,0.11097555,0.0,0.0,0.0,0.30365577,0.0,0.0,0.060991086,0.91216624,0.0,0.0,0.08013347,2020-10,2.4085637823372017
0.0,0.0,0.61932427,0.0,0.1144765,0.0,0.0,0.0,0.28971422,0.0,0.0,0.064050734,0.87793267,0.0,0.0,0.08684544,2020-11,1.393728222996523
0.0,0.0,0.635622,0.0,0.1140883,0.0,0.0,0.0,0.29825053,0.0,0.0,0.06339032,0.9015022,0.0,0.0,0.08453301,2020-12,7.388316151202743
0.0,0.0,0.6163368,0.0,0.18663542,0.0,0.06368855,0.0,0.24820483,0.048471577,0.03326527,0.11582032,0.8677485,0.0,0.0,0.17003766,2021-01,0.8799999999999953
0.0,0.0,0.58466905,0.0,0.228767,0.0,0.11034652,0.0,0.20869055,0.08733891,0.06286501,0.14674906,0.81858534,0.0,0.0,0.2220386,2021-02,-1.7446471054718389
0.0,0.0,0.5100419,0.0,0.26750052,0.0,0.16708815,0.0,0.14912534,0.13885424,0.105044276,0.17625101,0.7076549,0.0,0.0,0.27505854,2021-03,1.856335754640837
0.0,0.0,0.509074,0.0,0.27206203,0.0,0.17139107,0.0,0.14610356,0.142209,0.107439816,0.17954183,0.70588595,0.0,0.0,0.2804068,2021-04,5.94294770206021
0.0,0.0,0.5012395,0.0,0.3189695,0.0,0.21499497,0.0,0.11611161,0.17597273,0.13137683,0.21333338,0.6907556,0.0,0.0,0.3351614,2021-05,-2.54300673148839
0.0,0.0,0.50688666,0.0,0.37105897,0.0,0.25905105,0.0,0.09013155,0.20849128,0.15324034,0.25052142,0.6946743,0.0,0.0,0.39432168,2021-06,-3.069838833461254
0.0,0.02189055,0.48797578,0.0,0.43567473,0.0,0.3215861,0.0,0.0446718,0.2578166,0.18888402,0.29726005,0.6621064,0.0,0.0,0.470677,2021-07,3.2462391132224933
0.0,0.05355204,0.4822785,0.0,0.47362137,0.0,0.35666537,0.0,0.020736326,0.28490824,0.20803767,0.32458127,0.65079147,0.0,0.0,0.51489836,2021-08,1.8404907975460163
0.0,0.08635102,0.48047933,0.0,0.5181637,0.0,0.39635473,0.0,0.0,0.31501365,0.22891301,0.3565367,0.6445699,0.0,0.0,0.56624615,2021-09,3.237951807228902
0.0,0.11941992,0.46353891,0.0,0.54378134,0.0,0.42402032,0.0,0.0,0.33784378,0.24614966,0.3752882,0.61801994,0.0,0.0,0.5975996,2021-10,3.136396790663757
0.0,0.18571872,0.44063297,0.0,0.6092432,0.0,0.48851433,0.0,0.0,0.3891145,0.28349227,0.4227268,0.5796134,0.0,0.0,0.675384,2021-11,-0.6364922206506405
0.0,0.2623796,0.38851666,0.0,0.6522493,0.0,0.5421619,0.0,0.0,0.43565157,0.32021463,0.45476177,0.50084645,0.0,0.0,0.7307312,2021-12,0.0711743772241952
0.0,0.31533444,0.3509042,0.0,0.6799004,0.0,0.5779036,0.0,0.0,0.46699616,0.34517503,0.47545534,0.44427565,0.0,0.0,0.7667871,2022-01,3.3428165007112502
0.0,0.33110464,0.3204063,0.0,0.66352534,0.0,0.5727924,0.0,0.0,0.4667337,0.34774718,0.4644385,0.4015613,0.0,0.0,0.7514791,2022-02,17.068134893324142
0.0,0.3403275,0.3224543,0.0,0.67930746,0.0,0.586038,0.0,0.0,0.47646925,0.35426068,0.47569776,0.4032353,0.0,0.0,0.7693649,2022-03,-0.2351557907113496
0.05144082,0.3990669,0.26479414,0.0,0.6896515,0.0,0.6126701,0.0,0.0,0.50331056,0.37793234,0.48446152,0.31911856,0.0,0.0,0.7878458,2022-04,2.2392457277548683
0.10024218,0.45365176,0.2294693,0.0,0.7225477,0.0,0.652325,0.0,0.0,0.5373334,0.4045291,0.50885916,0.26542503,0.0,0.0,0.8296619,2022-05,-4.149855907780974
0.16008374,0.5109259,0.17981434,0.0,0.74100864,0.0,0.6836545,0.0,0.0,0.56677115,0.42926466,0.52325064,0.19220948,0.0,0.0,0.85654545,2022-06,-11.42513529765484
0.20297667,0.55976886,0.14933515,0.0,0.7718853,0.0,0.72006047,0.0,0.0,0.597777,0.4533481,0.5460878,0.14567858,0.0,0.0,0.8954878,2022-07,-1.154107264086909
0.26112658,0.61654687,0.101820685,0.0,0.7923675,0.0,0.75251496,0.0,0.0,0.6278103,0.47830027,0.5618772,0.07539001,0.0,0.0,0.9244469,2022-08,1.5796703296703376
0.273886,0.63253045,0.09370833,0.0,0.80484617,0.0,0.7659488,0.0,0.0,0.63888276,0.48665053,0.5710081,0.06265876,0.0,0.0,0.9397036,2022-09,2.9749830966869544
0.31521803,0.67547476,0.061633795,0.0,0.82526493,0.0,0.79365015,0.0,0.0,0.66352,0.50649637,0.58638984,0.0146744065,0.0,0.0,0.9668213,2022-10,-1.444517399868691
0.32466203,0.68413186,0.053546883,0.0,0.8273137,0.0,0.7979108,0.0,0.0,0.66768026,0.51008874,0.5880474,0.0028282218,0.0,0.0,0.97009987,2022-11,-1.8654230512991223
0.34597534,0.7023884,0.034455772,0.0,0.8290366,0.0,0.805233,0.0,0.0,0.6754409,0.51715124,0.5897297,0.0,0.0,0.0,0.97426474,2022-12,0.1357773251866861
0.36225185,0.7092924,0.015257644,0.0,0.8144115,0.0,0.7982219,0.0,0.0,0.6724183,0.51680446,0.5797016,0.0,0.0,0.0,0.95967174,2023-01,-0.5423728813559399
0.36214715,0.7107445,0.016363217,0.0,0.8178952,0.0,0.8009468,0.0,0.0,0.67434067,0.51802725,0.5821716,0.0,0.0,0.0,0.96354485,2023-02,-5.521472392638033
